sentiment,text
1,amazing and surprisingly tts.
1,super cute and comfy.
1,light for the south.
1,unique cut and print whisper soft.
1,strange sizing but fabulous color.
1,definitely star.
1,cute fall casual top.
0,veille peasant top.
0,like tent.
0,not for me.
1,slipped on the slip.
1,motif overtheknee socks.
1,disappointed with the fit.
1,versatile size down.
1,great bikini top if you cna find the right fit.
1,great for smaller women.
1,beautiful top but very thin.
1,flattering and attractive.
1,delicate and adorable.
1,unique and pretty.
1,notfor squat thighs.
1,so cute but not for petite customers.
0,poor patterning yet super fit.
1,beautiful design and feel but.
1,unique and comfortable.
1,easy to wear casualelegant.
1,gorgeous and approachable.
1,overpriced but could not pass up.
1,comfortable and classy.
1,beautiful blouse does run large.
0,not flattering unless you are tall and willowy.
1,snap this up you will not be sorry.
1,nice classy comfortable dress.
1,this sweater was better than expected.
1,sweet and airy.
1,beautiful summer dress.
1,ca not wait to wear it.
1,comfortable and fits all body types.
1,pretty soft and comfortable.
0,not for those with hips.
1,perfect summer robe.
1,summery s dress.
1,perfect jacket for cool summer nights.
1,sexy and classic.
1,simple and comfortable.
1,beautiful but not for my body.
1,an easy and polished dress.
0,soft pretty tts but sacklike.
0,ehh not fan .
1,darling swing dress.
1,a bit more fabric than expected.
1,love love love.but.
1,a navy trenchyes.
1,these jeans are amazing.
1,cute but . . .
0,faulty zipper problem.
1,so excited but then this.
0,please stop going down in fabric quality.
1,comfy and cute.
1,beautiful coat but runs small.
1,the skirt has pretty stained glass look.
0,too much of goodthing.
1,like almost love.
1,timeless  classy trench.
1,lovely light jacket.
1,lovely substantial skirt.
1,gorgeous but fitted.
1,i am sure it looks great on the right body type.
0,avant gardeish dress.
1,feminine professional look.
1,very kate middleton.
0,beautiful dramatic trench but impractical upkeep.
1,unusual stylish comfy.
1,a classic piece.
0,too much fabric for petite.
1,great top for great price.
1,very nicely made.
1,worth it for me.
1,gorgeous and timeless trench.
1,lots of pros one small frustration.
1,my goto sweater.
0,not for busty gals.
0,beautiful but odd sizing.
0,cute but too boxy.
0,shorts are not what they were.
1,fabulous feminine trench.
1,just as expected.
1,jolly arms  jolly jacket.
1,worth the price.
1,s petite is oversized.
1,love these jeans.
1,cute swingy skirted trench coat.
1,classic and elegant.
0,cute but not worth the cost.
1,simple and classic.
1,cute  simple.
1,discrepency between regular and petite.
0,beautiful design poor execution.
1,this coat is good quality runs small.
1,classic and elegant.
1,cute but not coat.
0,wanted to love it but.
1,love love love this skirt.
1,cannot wait for spring.
0,must be tall  lean.
0,poofy not good for heavy legs.
1,true to size.
1,shimmering green classic cocktail dress.
1,i am big fan of bailey  brand.
1,will be your favorite tee.
1,on the fence.
1,sweet summer patterns.
1,i liked it but did not keep.
1,surprised by other comments about sizebust.
1,small in bust.
1,this is gorgeous dress. the blue is beautiful.
1,makes me feel feminine.
1,flattering but not for work.
1,what is with the length.
1,fun summer skirt.
1,elegant  unique fabric.
1,beautiful dress cheap components.
1,delicate and beautiful.
1,fun skirt with little twist.
1,pretty delicate top.
1,beautiful lace dress  size up.
1,awesome fit and texture.
0,nice to look at.
0,great concept poor execution.
0,great idea poorly executed.
1,great cover up.
1,tracy reese   if want to splurge.
1,so soft thin knit.
1,simply timeless and feminine.
0,high hopes are dashed.
1,nice summer dress.
1,oh so soft.
1,everyone needs this top.
1,amazing everything .
1,great look all in one.
1,so much prettier than pictured.
1,flirty and fun.
1,did not try petite.
1,attractive and good quality but runs large.
1,so pretty in person.
1,fun retro fabric.
1,great dress but better if you are not busty.
1,a girl and pretty skirt.
1,pretty and comfortable.
1,just buy it.
1,great for junk in the trunk.
1,this dress make me laugh.
1,love this shirt.
1,quirky  stylish silk shirt.
1,feminine  fun.
1,fall must have.
1,cute go to for fall.
0,baggy and shapeless.
1,comfy and pretty.
0,huge long and baggy.
1,yes yes million times yes.
1,simple and pretty.
0,what mess.
1,comfortably free in beautiful hues.
1,great swing top.
0,this is huge.
1,cute shirt runs small.
1,will get you noticed.
1,cool weather comfort.
0,look like mom jeans.
0,fits like bag .
1,cute and comfy casual dress.
1,nice style but had some issues.
1,love this dress.
1,great dress for the right body type.
1,cute and modern.
0,i do not understand this dress.
1,comfortable and classy.
1,comfy and versatile.
0,had high hopes.
1,freestyle crop tank.
1,love love love.
1,great dress to dress up or down  runs big.
0,short torso and static cling problem.
1,love this dress.
1,my kind of dress.
1,love this skirt.
1,cute and comfy.
1,lovely material bit boxy.
0,love the look not the fit.
1,the it dress.
1,the perfect white shirt.
1,easy to wear.
0,cute but no.
0,like the idea.
1,versatile and comfortable dress.
1,comfortable and sexy.
1,perfect fall dress.
1,love this dress.
0,so super small.
1,super cute. wee bit small.
1,versatile spring dress.
1,so in love.
1,cute and comfy.
1,this tee is flattering and comfortable.
1,beautiful  classic.
1,great shirt.
0,did not fit.
1,shinier than expected hilo hem.
0,not for the shortwaisted.
1,the perfect effortless dress.
1,perfect fitting white top.
1,need to style this one.
0,cute but not practical.
1,lovely autumnwinter dress.
1,a little sparkle goes long way.
0,center pleat off center.
1,l space estella bottom.
1,great versatile cardigan.
0,had potential better suited for someone taller.
1,comfy and stylish.
1,great after washing.
0,too boxy pretty material.
1,great staple tank.
1,haute rock  rocking sexy.
1,a classic with twist.
1,better in person.
0,not good look.
1,very cute top.
1,regular size too voluminous.
1,good white tank.
1,beautiful fabric great for spring.
1,warm and cozy.
0,had high hopes but.
1,exactly as shown.
0,wanted to love.
1,cute runs little snug on me.
1,perfect summer tank.
1,comfy and pretty.
1,perfect all occasion top.
1,had me at first glance.
1,pretty and kind of unique.
1,maeve delivers again.
0,orange color was pretty poor quality fabric.
1,best fall tee.
1,straps are too long.
1,not exactly what hoped for.
1,love this top.
1,cute details and good cut.
1,love the jade green.
1,can easily size down.
1,fabulous pilazzo pants.
1,black muted camisole.
1,spruced up shirt.
1,cute and flowy.
1,gorgeous fabric but fit is loose.
1,well made detailed.
1,cute easy tshirt.
1,beautiful and feminine.
1,perfect everyday dress.
1,had higher hopes.
1,beautiful summer shift.
1,beautiful colors fun back.
1,comfy big armholes  ok.
1,beautiful summer dress.
1,love these pants.
1,beautiful drape not too short runs large.
1,love these pants.
1,pretty but big.
1,very cute top but runs large.
1,nice fit but runs small.
0,great fabric but runs small.
1,nice summer piece.
1,perfect summer into fall dress.
0,beautiful color but strange texture.
0,do not waste your money.
1,breezy silk rayon lining  breathable.
1,beautiful color great quality.
1,definitely cuter on.
1,great summer dress.
1,pretty color and design. odd fit.
1,cute but large.
1,detailed  cute.
0,wish liked it.
0,big arm holes.
1,matter of opinion.
0,cute print but lacking in shape.
1,beautiful option with stand out detail.
1,angel of the north  wool beauty.
0,really soft fabric.
1,perfect spring top.
1,circa  peasant style skirt.
1,cute and versatile top.
1,better than the photos.
1,ran small pretty top  good quality.
1,dry clean only.
0,looks like shapeless lingerie.
1,nice and versatile.
1,beautiful fun dress.
1,a little boxy little tight but great embroidery.
1,do dare.
1,great  season top.
1,well made but does not always like to stay put.
1,love this dress.
1,surprised how much likee this.
1,nice casual top.
1,soft flannel top.
1,classic retro culotte style.
0,good concept poor execution.
0,super short shorts.
1,easy to dress up or dress down.
1,cute layering option for fall.
1,unique sweater like summer top.
1,yes yes yes.
1,cute and comfy.
1,love love love.
1,stunning design beautiful winter dress.
1,why so darn long.
0,fabric stretches throughout the day.
1,this dress is why love retailer.
1,best dress ever.
0,less delicate in person.
0,weird unflattering shape.
1,cute casual knit dress.
0,beautiful dress odd fit.
1,comfy and casual.
1,overall great dress runs small.
1,yes to the dress.
0,missing two large buttons.
0,had potential but it does not deliver.
0,there is something wrong with the arm hole.
1,snug in arms and chest.
1,lanka sweater dress tunic.
1,my favorite pants.
1,perfect in every way.
1,gorgeous dress with european flaiir.
0,not what expected.
1,lovely but needs better sizing.
1,sweet dress naughty buttons.
1,beautiful dress just wish it worked on me.
0,disappointed in the fit.
1,very pretty but very small.
1,perfect petite size.
1,comfortable brilliantly colored tank.
1,great transition piece from summer to fall.
0,gathered on only one side of waist.
1,super chic skirt.perfect for fall.
1,perfect fit and color.
1,so cute but so small.
1,ironing  ugh.
1,runs very small.
1,nice addition to everyday wardrobe.
1,petite leg is tight.
1,short but adorable.
1,comfy and cute.
1,perfect transitional piece.
1,lovely transition piece.
1,super cute stylish versatile shorts.
1,cute but runs small.
1,nice summer shorts.
0,adorable shirt questionable quality.
0,cute print but cut misses the mark.
1,puttogether and comfortable.
0,great idea but the fabric does not work.
1,love these but run small.
1,comfortable soft and stretchy.
0,i really wanted to like this.
1,stunning white lace dress.
1,pretty and easy.
0,very strange fit.
1,simple summer staple.
1,cute but disappointing.
1,please make more pants like these.
0,arms way too small.
1,wearing an art piece.
0,horrible front closure.
0,could have been perfect.
1,worth every dime.
1,nice and flattering.
1,cozy casual can dress up worsk on petite.
0,xl fits small light blue is pretty.
1,adorable skirt for spring.
0,great top but.
1,really cute but.
1,pretty wrap top.
1,seriously wonderful dress.
1,soft and sexy.
0,wanted to love it.
1,not red not orange.
0,adorable but poor fit.
0,not what expected.
1,stunning emerald color  great holiday party skirt.
1,pretty in persimmon.
1,great swimsuit but only if you have small bust.
1,runs large pic does not accurately reflect color.
1,wish it was for me.
1,lovely lightweight buttonup.
1,did not quite work.
1,lovely material and style.
1,daybreak maxi skirt.
1,another great retailer top.
1,very cool shirt.
1,classy bathing suit.
1,worth full price.
0,item is not as shown.
1,leifsdottir never disappoints.
1,cool and fun.
1,pretty  comfortable.
1,vibrant  comfortable what else could ask for.
0,too much bling for me.
1,this skirt is so beautiful.
0,pretty but heavy and thick.
1,soft unique graphic tee.
1,go to summer tank.
1,fits very small.
1,great fit perfect for summer.
1,a tad thin and see through.
1,softest shorts on the planet.
1,love this romper.
1,easy to wear.
0,so very odd.
0,too short and too wide.
0,short and wide.
1,perfect easy breezy dress.
1,beautiful top  runs large.
1,easy to wear and go.
1,loved the colors.
1,great jeans.with tailoring.
1,unique and different skirt  work of art.
1,perfect for california winters.
0,too much piling.
1,runs small through bodice.
1,perfect with jeans.
0,it is no.
1,great but delicate.
1,nice and soft fabric.
1,really pretty  runs small.
1,beautiful poor quality.
0,not for me.
1,unique beautiful pants.
1,lovely flowing top with detail.
1,beautiful runs big.
1,truly fine gown for the feminine.
0,a funny thing happens as women is figures fill out.
1,beautiful special occasion dress.
1,great piece to own.
1,cozy and stylish.
1,stunning but not tts.
1,love this dress.
1,love the floral pattern.
0,missed the mark.
0,bhanuni is sloppy with its construction.
1,really cute and comfortable top.
0,adorable and comfortable poor fabric quality.
1,gorgeous sweater. but not so flattering.
1,pretty dress  not for me.
1,perfect winter coat.
1,nice but little snug in the stomach.
1,trusted my instincts.
0,should have read reviews.
0,lovely concept lack of attention to detail.
1,very feminine top.
1,beautiful summer too.
1,very well made but waistline sits high.
1,breath of fresh air.
1,staple summer tank.
1,my favorite dress.
1,soft and bright.
1,order down size.
1,good summer datetop.
1,cute dress for younger women.
0,too boxy for me.
1,love the fabric.
1,great tank if.
0,not the same jean.
1,love this blouse.
1,really beautiful material.
1,wonderful summer dress.
1,comfortable  stylish.
1,cute and comfy top.
1,nice pants but size down.
1,decent little tee.
1,black and white shirt.
1,loved the dress but did not fit me right.
1,for that perfect outfit.
1,i like them but.
1,super cute try on in store.
1,very feminine  soft.
1,adorable as regular top not sleep.
0,wanted to love it but do not.
0,not the right color.
0,armholes too large.
1,very special but zipper could be better.
0,could have been great but just ok.
1,not so bad.
1,love this top.
0,disappointing  shoulders do not stay down.
1,a little on the short side.
1,nice flowy summer tank.
1,love love love .
1,overall great shirt.
1,great easy to wear machine washable.
1,nice summer top.
1,perfect for almost any weather.
1,love this top.
1,cool military jacket.
1,love this vest.
0,not my favorite.
1,great staple piece.
1,purchased two  had problems with one.
1,pretty colorful top.
0,will not stay down.
1,super cute and flattering.
0,hidden tailoring faux pas.
1,love the length.
1,not quite right.
0,beautiful top wrong execution.
0,high hopes that were dashed.
1,breezy and sexy.
1,not so much.
1,waiting for summer days.
1,good for cups.
1,cool and comfy tunic.
1,top of the season.
1,runs big and short.
1,pretty off the shoulder top.
0,cute off the shoulders meh in reality.
1,great top for taller gals.
1,great casual jacket.
1,cute idea but so big and long even in petite.
1,soft halter top for longer waist.
1,high quality size up.
1,soft  pretty.
1,versatile and cute.
1,beautiful relaxed sweatshirt.
1,delicate and dress up top.
1,beautiful dress for fall.
1,so cute but not for me.
0,cute design impossible fit.
1,cups too big.
1,lovely for late summerearly fall.
1,great fall piece.
1,comfy  casual.
0,so cute but design failure.
1,love this top.
0,runs very small.
1,cute weekend top.
1,super cute  runs small.
1,cute but hits little short.
1,fabulously comfortable and stylish.
1,new fave pants.
1,a perfect short sleeve top.
1,bettors off the shoulder top is must.
1,adorable top with cute details.
1,great staple for fall.
1,bright stripes rich material.
1,great cut gorgeous material.
1,comfy elegant slimming.
1,glad got this in time.
1,fits true to size  high quality.
1,great fall cardigan.
1,cute but feels cheaper than asking price.
0,cute but not comfortable.
0,cute idea bad cut.
0,this product is deceiving.
1,like wearing hug.
1,a sweet embroidered top.
0,very cute online.
1,it is big beautiful sweater.
1,gorgeous top perfect for summer.
1,yup no ruffle.
1,everything about these joggers is positive.
1,so comfy and cozy.
0,pretty but runs way too small.
1,cute but not as pictured.
1,feminine and pretty.
0,no ruffle but cute.
1,classic and feminine.
0,i would keep it if it was not asymmetrical.
1,it is versitle and sleek design.
1,tts but smaller than the pilcro high rises.
0,so sad this year is pant is sooo much shorter.
1,fabric was itchy for me.
0,more like bathrobe.
1,fantastic   fun.
1,great peasant dress.
1,the perfect skinny cord.
1,perfect cords they do run short.
1,love these pants.
1,lots of stretch nice  layering.
1,love this piece.
1,not for g.
1,lovely summer into fall top.
1,gorgeous unique top.
1,long and wonderful.
1,i never write reviews but.
1,dressy or casual.
1,beautiful print so comfy.
1,so beautifully done.
0,love style not quality.
1,a head turner.
1,party in the back.
0,weird arm holes.
0,ripped after one wear.
0,lumpy on the sides.
1,love these pin stripe chinos.
0,beautiful silk dress.
1,beautiful dress  sleeve problems.
1,great bomber for cool not freezing weather.
1,beautiful and simple dress.
1,best pick for the fall .
0,only looks good in photos.
1,nice but large.
1,lovely tank for fall.
1,totally cute and unique.
1,favorite new top.
0,pretty but not enough for the price.
1,cool beach pants.
0,petite frames will love this.
0,not for curves.
1,surpassed expectations .
1,fun top.pretty color.pinkish lavender.
1,ok for the price.
0,strange cut pretty idea.
1,hit or miss.
1,please bring back more.
1,love the detail.
1,perfect for hot summer nights.
1,awesome basic tee.
1,awesome tank or layering piece.
0,pretty but extremely thin.
1,gorgeous maxi dress.
1,could be great.
1,beautiful but small.
0,my recommendation is maybe.
1,great spin on basic tank.
0,dye stains everything.
1,great basic tank.
1,prefect little tank.
1,perfect spring skirt.
0,cute styling but.
1,good basic but runs bi big.
1,so cute runs large.
1,sexiest eva.
1,stunning but small.
1,sheer but great fit.
0,runs large.until you wash it.
1,comfy and cute.
1,great tank love the wider straps.
1,great comfy skirt.
1,fun tshirt design.
1,love this simple tank.
1,love this shirt.
1,perfect cut very thin.
1,great summer top.
0,not worth the price.
1,very cute top.
0,color transferred to my skin.
0,cute but too long.
1,workappropriate and classy.
0,super huge top.
0,sad but true.
1,special pattern unique design.
1,not for me.
1,easy beautiful and different.
1,pretty but not perfect.
1,jury out for pilling from previous commets.
1,pretty colors more for fall though.
1,amazing quality beautiful design.
1,get this now.
1,adorable but overpriced.
1,way better in person.
1,so in love.
1,perf for casual outing.
1,basic top with frills.
1,so cute in person.
1,sexy and comfy.
0,not recommended for girls with curves.
0,pull over sweater.
1,very prettyruns very long though.
1,easyfitting dress for casual summer days.
1,super soft way to change up basic outfit.
1,love this dress.
1,runs very large.
0,at once matronly and sexy.
1,lovely dress and fit.
1,i own this top in  colors.
0,cute but not right for me.
1,so soft and cozy.
1,gorgeous gorgeous gorgeous.
1,detailing is amazing.
1,gorgeous versatile velvet top.
1,love this romper.
1,great versatile top.
1,perfect light jacket for fallspring.
1,perfect for summer evenings.
1,sorry returned these.
1,timeless black velvet top.
0,not for the full figured.
1,great springsummer cardigan.
1,just what was looking for.
1,this is wow.
1,intricate knit stitches.
1,cute and comfy.
1,lovely and comfortable.
1,my first romper.
1,great pants run large.
1,runs super small.
1,stunning one piece suit.
1,easy breezy style.
1,great fitting jean.
1,comfort and style.
0,wish this worked for me.
1,great suit for many body types.
1,beautiful dress runs large.
0,they look great but are poorly made.
1,soft and fabulous.
0,too small and too large at the same time.
1,love love love.
1,versatile off the shoulder.
1,a great off the shoulder top that .wait.
0,wanted to love.
0,not truly legging jeans.
1,great vintage inspired bathing suit.
1,the denim god is answered my prayers.
1,love these jeans.
1,i think will just live in these permanently.
1,perfect one size down.
1,my new favorite jeans.
1,great sweater but color is inaccurate.
1,petite fits great.
1,runs large esp. in black.
1,a sweet top.
1,nice addition to spring pieces.
1,love more colors please.
1,great fit and so comfortable lightweight jean.
0,tighter than expected.
1,easy breezy summer top.
1,pretty but bit shapeless.
1,elegant graceful lovely.
1,love this top.
0,wrong for me.
1,perfect summer tank.
1,print looks just like the photo.
1,love this dress.
0,not as expected.
1,cute  comfy.
1,casual comfort chic.
1,must have summer dress for any occasion.
1,loved it and wanted it but.
1,lovely interesting white top.
1,my new favorite dress.
1,bring back the turquoise please.
1,so in love.
1,love the feel love the fit.
1,fit is spectacular.
1,not true to size.
1,beautiful color and texture fun shape.
1,my new favorite work pants.
1,my carrie bradshaw jacket.
1,love these pants.
1,definitely runs small.
1,nice material  but runs large.
1,so soft and flattering.
1,comfortable and cute.
1,full sigourney weaver.
1,excellent pair of trousers.
1,perfect for petites.
1,exactly as pictured adorable spring top.
1,size it smartly.
0,length is far too short.
1,pretty comfortable functional.
0,cute colors cute tee.
1,pretty and unique.
1,casual cute easy.
1,pretty and casual top.
0,cute bad fit.
0,nice fit but there are issues.
0,sizing is off.
0,pretty but sizing and cut is way off.
1,flattering but odd feeling.
1,great design unfortunate zipper.
1,better in person size up.
0,darling but disappointing.
1,tight in the chest.
1,so cute but tricky fit.
1,darling well made dress.
1,very pretty and comfortable.
0,unusually poor design by hd in paris.
1,perfect summer dress.
0,armholes too big gap.
1,short wasted and fun.
1,xs fits like p.
1,perfect little classic summer dress.
1,lauzet tshirt dress.
0,adorable but runs small.
0,tight in bust sheer and babydoll look.
1,beautiful but not quite right.
0,loved the color and fabric but fit was not great.
0,not what had hoped for.
1,runs small and short waisted.
1,perfect summer coverup.
1,beautiful surpise backless sweater.
1,perfect in theory good in reality.
0,not exactly as pictured.
1,so so lovely.
1,great pants that go with everything.
1,absolutely beautiful great quality.
1,it is still too short.
0,beautiful design but disappointing quality.
0,bof. aka meh.
1,wide and comfy.
1,nod to mod.
1,cuter than expected.
0,lovely.not on me.
1,paris runway dress.
1,you need to try this one on.
0,love the design hate the itchiness.
1,so much to like.
1,very flattering fit.
0,more of an aline than straight.
0,for long slender legs.
0,really really bad.
1,perfect for wedding season.
1,my new favorite top.
1,the perfect summer tee.
1,different than pictured.
1,perfect button down.
1,beautiful basic for mild fall weather.
0,looks like maternity wear.
0,not that great.
1,great for all shapes.
1,a good all purpose summer shirt.
1,maybe have long torso.
1,little overwhelming on me.
0,top has broad neckline.
1,fun work shirt.
1,versatile and pretty.
1,tts thin fabric just ok.
1,great button down runs small.
1,black and white is navy.
1,perfect beachside sweater.
1,very comfortable and cute.
0,one size is too big the other too small.
1,perfect top for going out or work.
0, petite is way too short on the sides.
1,so soft and blueer in person.
1,gorgeous red shirt.
1,cute shirt but runs large.
0,good quality  poor design.
1,happy addition to fall wardrobe.
1,live in these.
1,prettier in person.
1,cool for the summer.
0,way too big and bulky.
1,go to shirt for this busy mom.
1,cute and comfy.
0,by the end of the day these jeans shimmy down .
1,size down ladies.
0,hospital white lace on top of taupe sweatshirt.
0,silhouette not as great as pictured.
1,great piece for layering.
0,soooo cute but short rise.
0,pretty yet boxy.
0,this top looks amazing on the model not me.
1,dressed up dressed down.
0,did not work for me.
0,l space estella hipsters.
1,truly worth every penny.
1,runs very small.
0,not great quality .
1,great casual staple.
1,best linen pants.
1,pretty but scratchy.
1,not got us curvy girls.
0,i am not there yet.
1,beautiful color redorange and drape.
0,runs very small.
1,perfect so far.
1,such an easy dress to wear.
1,exquisite print makes the dress even more fabulous.
1,great comfortable pants.
1,love these pants.
1,great for around the house.
1,the taupe is to die for.
1,snow bunny coat.
0,overpriced even on sale.
1,this is better in person.
1,best pants ever.
0,give it pass.
1,no support  lots of side boob.
1,nice basic with details.
1,great for around the house but nothing else.
1,great design and comfort.
1,boho brilliance for below freezing temperatures.
1,beautiful elegant and soooo soft.
1,cool for every figure.
1,comfy flattering and beautiful.
1,everyone needs little blue pants.
1,amazing soft jacket.
1,cute and comfortable.
0,good idea poor execution.
0,i wanted to fit to work.
1,love love love.
1,love but runs small in the shoulders and bust.
1,very femenine and pretty.
1,skirt version of column dress.
0,dry clean only in casual top. no way.
1,best foot forward.
1,great holiday dress.
0,too wide too short.
1,great easy to wear jacket.
0,looks great on the photo but was too big for me.
0,beautiful design poor quality.
1,checkerboard sleep top.
0,had high hopes  really wanted to love it but.
1,so cute and stylish.
1,simple and clean.
0,hugs in the wrong places.
1,terrific turtleneck tanktop.
1,very comfy cute light top.
1,extremely delicate top.
0,too fitted at bottom.
1,i like it enough.
0,shorter than pictured sheds lot.
1,love this top.
1,beautiful but itchy and tends to run.
1,simple  structured.
0,cropped and boxy.
1,great shirt but runs large.
0,stiff and itchy.
1,great comfortable jeans.
0,pretty top but too delicate.
1,great versatile piece.
1,definitely size up.
1,siamese cat pattern.
1,a little boxy.
1,slouchy soft tee with one problem.
1,better than it looks on the model.
0,still not sure about this.
1,falll in love.
1,fun and gorgeous.
1,nice slimming look.
1,warm weather winter.
0,very large lace is kinda coarse.
0,cute but chunky.
1,great for casual work wardrobe.
1,a nice transition top.
1,perfect fall sweater.
0,not comfortable because of itchy tags.
1,wish could keep.
1,another grey cardigan oh yes.
1,love but itchy for me.
1,just love mine.
1,fringed knit tunic.
0,cute but boxy.
1,perfect for cool summer night.
1,great top  beautiful details.
0,too long and shapeless.
1,love this top.
1,beautiful summer dress.
1,great staple tank.
1,perfect fun white dress.
0,a bit too swingy.
1,more than legging.
1,modern basic tee.
1,wanted to love it.
1,lovely basic for summer.
0,not worth the price.
1,bought in  colors.
1,great if cut right.
1,perfect summer dress.
1,great basic but long.
1,overall great look.
1,love this top.
1,my new favorite summer dress.
0,really thick quality top. very swingy bottom.
0,another synthetic fabric.
1, is fun skirt.
1,great pair of jeans.
0,i like the feel of the fabric but.
1,stylish comfortable versatile.
1,pretty flowy comfortable.
1,beautiful but runs big.
1,beautiful and flattering.
1,velvet maxi dress for the win.
1,sizing is odd.
1,wonderful comfy maxi.
1,you will feel so elegant.
1,beautifully made jacket.
0,wanted to love.
1,simple yet stunning.
1,love the colors.
1,looks exactly like the picture.
1,a lot of give in these.
1,cute shirt for work or play.
0,so wanted to love it.
1,great quality top.
1,not as short on me petite.
0,pretty dress. fit was not for me.
1,easy summer dress.
1,the perfect top for all seasons.
1,fabric is little stiff and did not drape well.
1,cool but has it is flaws.
1,great fit but odd construction.
1,works for maternity.
1,just not for me.
1,soft basic tee.
0,elysian maxi dress.
1,elegant and comfortable.
0,too much material.
0,huge  swallowed me whole.
1,soft comfortable quality.
1,great for the right figure.
1,not right for me.
1,great quality easy to wear dress.
0,beautiful dress not right for everyone.
1,great maxi dress.
1,a great transitional piece.
1,much prettier and more flattering than pictured.
1,my dream chinos.
1,loved his dress.
1,so unique and lovely.
1,new favorite shirt.
1,classy and comfy.
0,looked bit like drapes.
0,flattering but bad quality.
1,these jeans rock.
1,soft comfy and very casual.
1,best dress have ever found.
0,way too big.
1,cute but arrived dirty.
1,best tee ever.
1,good quality for the price.
1,soft  slinky.
1,not for my big shoulders.
0,too much fabric.
1,comfy and flattering.
1,nice vacation dress.
0,great style  not so great construction.
1,nice staple tshirt.
1,unique  cosy coatjacket.
1,cute and comfy dress.
1,work of art.
0,did not meet expectations.
1,love love love.
1,great quality on the warmer side.
1,cute and versatile.
1,cute and versatile.
1,dreamy cozy pants.
0,super cute really poor quality.
0,awesome shirt but does not hold up well after washi.
1,nice dress to hide flaws.
1,cute but tight in the chest.
1,too sheer for me.
0,not sure who this would flatter.
0,not as pictured.
1,beautiful and comfy.
1,can be dressed up or down.
1,unique lightweight knit.
0,boyfriend adores it. but runs small.
1,cute very oversized tshirt.
0,big baggy boxy.
1,like it lot but.
1,slim fitted silouett.
1,love this top with slight modification.
1,this vest will work in the warmer winter in texas.
1,this skirt was great purchase.
1,not for those curvy on bottom.
1,offkilter design has pizazz.
1,easy interesting top.
1,amazing skirt for every occassion.
1,nice classic look.
0,split sleeves  you can not tell from pics online.
1,i love this skirt.
1,elegant and creative.
1,better in person.
1,two for one.
1,pretty but boxy.
1,perfect winter dress.
1,comfortable and cute.
1,easy to throw on summer dress.
1,easy  fun summer dress.
1,lovely but big.
0,great concept but fell short.
1,love the dress just not on.
1,great light sweater.
1,love the top and the message.
1,soft and sweet.
1,beautiful shade of blue.
1,i love this dress.
1,cute yellow is darker.
1,not for anyone with large chest.
1,soft and comfortable.
0,short and shapeless.
1,better in person.
1,effortless for summer.
1,love the style runs bit small.
1,pretty good staple.
1,super cute but.
0,beautiful dress but.
0,flattering and comfy.
1,favorite sweater this season.
1,love it sadly has to go back.
1,great casual sweater runs big.
0,disappointed with fit.
1,nice cardigan odd colors.
1,wear for years to come.
1,tight in chest area.
1,comfortable tunic yet fashionable and edgy.
1,flowwy comfortable feminine.
1,beautiful and bright.
1,just what needed.
1,this dress is perfect for summer.
1,gorgeous dress recommend for slimmer individuals.
1,adorable for work or weekend.
1,beautiful dress strange fit.
1,beautiful color and fit.
1,lovely coins in fountain.
1,runs big on top.
1,lovely holiday dress.
0,pretty but tight in rear.
0,love the look.
1,finally on sale.
1,beautiful dress and design.
1,stunning timeless piece of artistry.
1,beautifully subtle charming  tad small waist.
1,stunning dress odd fit.
1,shimmer spot skirt.
1,love love love.
1,perfect spring top.
1,like but flaws for me.
1,can dress up or down.
1,the tee that goes with everything.
1,did not work for me but it is beautiful.
1,love this top.
1,great top bottoms run super small  order up.
1,most flattering jeans.
1,fun summer top.
0,boxy and billowy.
1,great summer shirt.
1,lovely but very full.
1,give me more art dept please.
1,colorful comfy pants.
1,do not let the stock photo deter you.
1,wonderful springsummer addition.
1,sleek and chic.
1,great fun tshirt.
1,misnomer in color stunning on any figure.
1,the pleats in this jacket are unruly.
1,not true to size but beautiful.
1,great style runs small.
1,amazing versatile piece for spring and summer.
1,very comfortable and flattering.
1,great fitting pants.
0,kind of blah.
1,awesome beach dresscoverup.
1,dotted fleur dress  black.
1,my favorite new piece.
0,i really want to love these.
1,not for the tall.
1,this shirt looks amazing.
1,so flattering no need for petite.
1,like fancy pjs.
1,great fit and weight.
0,cute skirt bad quality.
1,cute and good quality but fit issues.
1,great style and fit.
1,great summer dress.
1,love it so much.
0,not flattering if you have thighs.
1,great casual weekend or sahm shirt.
1,great summer pant.
1,beautiful flattering pants.
1,cozy and comfortable.
1,nice fit for cool weather.
1,pills very quickly.
1,really like this cape.
1,cute and casual.
1,beautiful classic shirt.
1,great shirt poor initial impression.
1,stretch out lot.
1,large small just right goldilocks review.
1,cute length fabric and aesthetic.
1,classic romantic feminine dress.
1,versatile and gorgeous.
1,skylark caftan dress.
1,fun summer top.
0,wanted to love it but way too short.
1,even better than pictured.
0,it is not white color it looks beige indoors.
1,comfy and pretty.
1,great jumper .
1,best for less chest.
0,cute but did not work.
1,beautiful but too small for me.
0,lovely but odd sizing.
1,love this adorable breezy look.
1,very pretty dress.
1,buy one size up.
0,beauty and the beast.
0,gaps at the top button  but so pretty.
1,much nicer in person.
1,favorite new sweater.
1,order in multiples.
1,just okay.long length for petites.
