sentiment,text
1,good product to use for family entertainment.
1,amazon fire tv.
1,best in stream boxes.
1,works for me.
1,great addition to my unsmart tv .
1,amazon fire tv.
0,lasted less than yr.
1,great addition to tv.
1,best streaming device under  dollars.
1,one if the best choices out there.
1,easy to use and setup.
1,same as firestick just more features.
1,excellence cable tv killer.
1,make any tv smart tv.
1,best invention ever.
1,great box for the price.
1,great streaming box.
1,needed little more speed.
1,great product for direct now.
1,the best box on the market.
1,excellent streaming device.
1,no need for cable company.
1,excellent streaming device.
1,cutting the wires.
1,a lot better than stick.
1,gives access to great deal of tv programming.
1,best lil box.
1,excellent for video streaming.
1,great way to cut the cable.
1,better options than chrome cast.
1,i love the fire tv.
1,great piece for streaming.
1,tons of fun.
1,make any tv smart tv.
1,easy to use.
1,nice device for movies.
1,glad made this purchase.
1,very nice streaming device.
1,great item to have.
1,great product for tv streaming.
1,super happy with my fire tv.
1,great product at great price.
1,great for cutting cable.
1,great item does not everything wanted it for.
1,fire tv is great.
1,easy to use.
1,new and improved.
1,easy to use.
1,better than expected.
1,a box with magic.
1,awesome fire box.
1,tons of options.
1,great interface easy navigate.
1,alternative to cable.
1,does the trick.
1,must have for cord cutters.
1,better than ruku.
1,very good purchase.
1,east voice navigation.
1,amazon  fire tv.
1,best streaming option.
1,way better that fire stick.
1,great streaming device.
1,best box option.
1,better than others.
1,best streaming device.
1,great for movie watched.
1,love the firetv.
1,does exactly what it is supposed to do.
1,easy hook up.
1,love my fire tv.
1,makes watching movies breeze.
1,great streaming player.
1,saves on cable.
1,great media player for everyone.
1,great streaming device.
1,faster than the stick.
1,great product  helps with cutting cable .
1,totally worth it.
1,best buy streamer.
1,i love my fire tv.
1,nice unit but prefer apple tv.
1,fantastic cable tv alternative.
1,way faster then the stick.
1,fire tv box is so much better than the fire stick.
1,works great as mirroring device with my android.
1,easy to use.
1,user friendly even for old folks.
1,had fire stick got this like this better.
1,would make great giift.
1,firebox is great.
1,tired of cable company.
1,fire tv with voice control.
1,does what need.
1,great option to add smart functions to your tv.
1,great movie streaming.
1,great for streaming media.
1,great product at reasonable price.
1,amazon firestick tv.
1,amazon fire tv is easy to set up and use.
1,make your tv smart tv.
1,worth the money.
1,great for tv.
1,worth the extra money.
1,good for watching free tv.
1,love this item.
1,item as described.
1,whom needs cable.
1,no more cable bill.
1,great device one of my best purchases of the yea.
1,more than meet my expectations.
1,its my second fire tv.
1,great little box.
1,not too bad.
1,cut the cable cord.
1,beautiful streaming player.
1,awesome alternative to cable tv.
1,upgraded from fire stick.
1,best thing ever.
1,a great investment if your getting rid of cable.
1,way faster and better than the older versions.
1,easy to use.
1,soooooo much better than previous versions.
1,faster then other devices of same kind.
1,impressed with the ease of use.
1,great little media center.
1,amazon fire tv.
1,good purchase decision easy to use would recommend.
1,no more cable bills.
1,excellent product provides hours of entertainment.
1,good for amazon prime members.
1,fire tv box is great.
1,best tv device on the market.
1,worked for me.
1,excellent tv companion.
1,great for streaming.
1,great streaming device.
0,it works ok.
1,great for movies.
1,great for playstation vue and more.
1,great product for amazon.
1,amazing what this does .
1,very good device.
1,great way to have all your movie and tv resources.
0,would have bought nvidia shield if in stock.
1,great products from amazon.
1,great streaming device.
1,nice zippy media streamer.
1,works with directv now.
1,firetv is the best streaming device.
1,way better than roku.
1,great fire tv.
1,great cable alternative.
1,great streaming device and easy set up.
1,so much better.
1,very pleased .
1,takes some getting used to.
1,exelent box for streaming.
1,bought this for my wife and new echo.
1,amazin device super fast.
1,great product once you get one that works.
1,best thing for wifi tv.
1,great product. highly recommend this fire tv.
1,works better than the fire stick.
1,helping me cut the cable cord.
1,great streaming device.
1,great show and movie versitility.
1,great streamer for amazon prime members.
1,amazon  fire tv  model  black.
1,great device for kodi install.
1,worth every penny.
1,good streaming player.
1,works great we love it.
1,great fire tv.
1,wife loves it.
1,if you like the stick you will love the box.
1,great amazon fire tv.
1,pretty useful for cable cutters.
1,coolest device ever.
1,not as bad of drag.
1,best tv box.
1,amazon fire tv.
1,fire tv everyone should own one.
1,switched from roku.
1,great for watching movies.
1,good streaming for prime members.
1,more ports more power.
1,money well spent.
1,i love the kodi build on the amazon firestick.
1,i like the product it was great value.
1,replaced my apple tv.
1,great for games movie and tv.
1,great movie machine.
1,amazon fire tv super fast for k.
1,amazon fire tv.
1,great addition to my viewing pleasure.
1,one of the best bang for the buck.
1,best purchase ever.
1,excellent streaming device.
1,great k streamer.
0,expensive cup holder returned for apple tv.
1,great product aim enjoying the sound.
1,great product from amazon.
1,best thing ever.
1,awesome streaming device.
1,great streaming box for watching tv.
1,great streaming box.
1,i love iteasy to use.
1,amazon fire tv needs more.
1,amazon  fire tv  model  black.
1,love our fire tv.
1,easy to use.
1,awesome alternative to cable.
1,good device for additional viewing content.
1,as always amazon tv rules.
1,good if you like movies.
0,product is hard to use and eats batteries.
1,meets all expectations.
1,great streaming box.
1,love this store.
1,easy to setup. easy to use.
1,very good product for different usage.
1,better than roku for slingbox.
1,great tool for tv.
1,easy set up.
1,great streaming device.
1,excellent streaming device.
1,love using the fire tv box.
1,great deal for any tv person.
1,great for kodi.
1,best streaming device ever.
1,it only get is better.
1,great tv with no cable.
1,the entertainment world in my livingroom.
1,amazon fire tv.
1,great media device.
1,k capable media player with some caveats.
1,love amazon tv.
1,outstanding christmas gift.
1,great tv streaming.
0,cheap streamer but underpowered for demanding user.
1,excellent streaming device.
1,fire tv has helped me drop the satellite.
1,this is an awesome product.
1,great substitute for cable.
1,easy to use remote. great layout on programs.
0,ok not good product.
1,best device ever.
1,great movie bix.
1,very pleased with this item.
1,great way to watch movies.
1,cut the cord.
1,cut the cable cord and be smart with the firestick.
1,really good  awesome clarity.
1,love the fire tv.
1,great for those who love movies.
1,better than expected.
1,stuck on amazon screen.
1,great roku for k tv.
1,alternative to cablesatellite.
1,great addition to my entertainment center.
1,very cool device.
1,mostly used for netflix.
1,great product to buy.
1,great option for watching tv.
1,this is awesome.
1,my tv is on fire. stick.
1,excellent streaming media box.
1,cut the cord.
0,great item for viewing.
1,great media box.
1,amazon fire box.
1,great for shows.
1,must have for watching tv.
1,good streaming device.
1,great for photos with iphone.
1,great for cutting cable bill.
1,the ease of use is amazing.
1,reall like the flexibility this allows.
1,easy convenient and fun.
1,great gadget for my sons room.
1,better than thought….
1,better then the roku.
1,easy to use.
1,great alternative to cable tv.
1,i cut my cable for good.
1,worth every cent.
1,great to use as replacement stb.
0,not compatible with spectrum to stream live tv.
1,great device for streaming.
0,i do not like it.
1,its amazing device.
1,great entertainment device.
1,easy to install and easy to use.
1,son loves it.
1,easy to use.
1,i love this product.
1,great performing product.
1,great buy. easy to connect.countless movie options.
1,love the choices.
1,absolutely love my firetv box.
1,delivers excellent k quality.
1,good alternative to cable.
1,excellent add on to my system.
1,amazon fire tv.
1,best addon for tvs.
1,this device can save you money.
0,not very user friendly.
1,it works great it is very efficient to watch tv wit.
1,this product is amazing.
1,better than streaming from tv.
1,good remote bad app performance.
1,cut the cord.
1,easy to use.
1,fire tv box.
1,great way to watch online shows fast and easy.
1,i love this item.
1,great all in one box.
1,best cable cutter.
1,grandson has no issues.
1,fire is good.
1,get rid of cable.
1,works great for streaming amazon prime.
1,amazon fire review.
1,great flexibility when watching tv.
1,great way to do amazon video.
1,better than my apple tv.
1,easy to use.
1,great streaming unit.
1,amazon fire tv is great entertainment investment.
1,amazon fire was nice addition to his hd tv.
1,worth the money.
1,works good but has some issues.
1,great aid in selecting programs.
1,snappy tv box.
1,plug play awesome.
1,easy to install and use.
1,great for those avoiding cable.
1,love love love.
1,it was gift.
1,make dumb tv into smart one.
1,easy to use.
1,great device for apps.
1,love the features.
1,perfect alternative to apple tv.
1,wonderful streaming device.
1,cut the cord.
1,best for kodi.
1,much better then the stick.
1,good product for k resolution.
1,great way to cut the cable.
1,faster than the fire stick.
1,works as stated.
1,very easy to use.
1,easy to use.
1,even better than the stick.
1,my money saver.
1,excellent way to cut the cords.
1,this is the way to go.
1,i love it.
1,great addition to home entertainment.
1,amazon tv greatest thing made.
1,it was christmas gift.
1,a great cuttingthecord device.
1,easy to setup easy to use.
1,awesome performance easy to operate.
1,love the fire.
1,faster than the regular amazon stick.
1,great device for tv apps.
1,great set up.
1,fantastic and fast.
1,with kodi it is the best.
1,very easy to use.
1,awesome for amazon prime movies.
1,loved the firestick box.
1,outstanding device from streaming.
1,fast friendly interface to streaming entertainment.
1,best media app ever.
1,easy to use and great picture quality.
1,amazon fire tv.
1,great streaming device game remote preferred.
1,does the job great.
1,this product is amazing.
1,amazon fire tv box.
1,i love it.
1,one of the best streaming devices.
1,eazy to use.
1,great for cord cutters.
1,very good product.
1,awesome cord cutter.
1,no need for smart tv.
1,very easy to use.
1,great media box.
1,believe the hype.
1,amazon fire tv rocks.
1,great product wo breaking the bank.
1,great for movie addicts.
1,great box for cutting cable.
1,fast player. way better than the stick.
1,good for tv viewing.
1,easy to use.
1,very happy as my set top box replacement.
1,get more channels.
1,amazon fire tv.
1,love not having to pay for cable.
1,best thing ever.
1,wonderful streaming box.
1,if you have amazon prime this is the way to go.
1,works very well.
1,good device for my needs.
1,very good streaming.
1,wonderful streaming device.
1,all the perks of apple tv but not the expense.
1,quicker than firestick.
1,i live my fire tv box.
1,excellent streaming box.
1,easy to use.
1,great streaming device.
1,great accessory for tv.
1,outsanding streming box.
1,great better than apple tv.
1,great for watching movies.
1,great for movies love it.
1,lots of options.
1,awesome at home entertainment.
1,great device to access movies tv shows ect.
1,met my expectations.
1,it was awesome.
1,great tv product.
1,i love it.
1,tv stick was to setup and easy to use.
1,new to cutting the cord.
1,all around great product for great price.
1,helps cut the cable cord.
1,great and easy to use.
1,it is great in performance.
1,firestick vs firetv.
1,great for media.
1,fire stick box tv.
1,good playstaion vue companion.
1,nice media player.
1,love this gadget.
1,great alternative to cable.
1,great streaming device purchase.
1,bye bye cable bill.
1,it is faster than the fire stick.
1,amazon fire tv.
1,easy to use.
1,much better then the stick.
1,love this product.
1,easy to use.
1,well worth every penny.
1,great product for cord cutters.
1,best amazon streaming device.
1,the one device to rule your living room.
1,best for the buck.
1,great cable cutter.
1,this is great device.
1,great for netflix.
1,great for streaming.
1,this great product.
0,was not what was expecting.
1,best streaming device available.
1,love amazon products.
1,awesome all around.
1,it works great.
1,nice for watching movies.
1,i love my firestick.
1,fast and reliable.better than the stick.
1,great for streaming on all tv is.
1,best tv streaming service.
1,great for your streaming needs.
1,easy to use.
1,ok streaming box.
1,better than apple tv.
1,love fire tv.
1,love my fire tv.
1,major upgrade from the previous model.
1,does exactly what it is supposed to do.
1,box is better than stick.
1,great device for all.
1,works better than the firestick.
1,better than cable.
1,amazon fire tv.
1,well worth the price.
1,amazon fire tv.
1,i own  already.
1,far exceeds my expectations.
1,great streaming device.
1,great cordcutting option.
1,excellent k performance.
1,amazon fire tv  perfect device.
1,the best of all of them.
1,great to be cable free.
1,a nice alternative to cable tv.
1,helping us cut the cord.
1,nice streaming device.
1,the best box android.
1,great product to replace cable.
1,i am an apple guy.
1,great for streaming.
1,great replacement box for cable.
1,love my amazon fire tv.
0,great but lacks k content.
1,awesome streaming device.
1,love it very fast.
1,great deal to avoid cable tv.
1,perfect for cable substitution.
1,good entry level streaming box.
1,amazon fire tv.
1,best stream box.
1,great and easy to use.
1,nice tv box.
1,i love this amazon fire tv box.
1,it is fire tv.
1,great portable device for buisness trips.
1,best one going.
1,i love that can watch just about everything.
1,easy to install and use.
1,awesome streaming box.
1,amazon fire is on fire.
1,great streaming box.
1,firetv  awesome.
1,great fire tv.
1,great product for watching tv.
1,worked as described.
1,best amazon product for the television.
1,fairly easy to use.
1,great price and product.
1,love this product.
1,worth the price difference.
1,excellent streaming device.
1,solid streaming device.
1,great box for streaming.
1,get rid of cable.
1,compared to the firestick.
1,picture quality is spot on.
1,fire tv is fire.
1,fast connect speed. voice command real plus.
1,still some issues with quality.
1,access for netflix and amazon.
1,great for tv.
1,easy to use great unit.
1,i bought as gift.
1,great overall product.
1,the best media player.
1,doing great job so far.
1,fire tv is great product.
1,best streaming device.
1,fire stick  still trying to figure out how to use.
1,awesome for using kodi on.
1,fast and very stable.
1,fire tv for the win.
1,really great device.
1,have all my movies tv and apps all in one place.
1,better than netflix.
1,little more pricey but worth it.
1,fast and sharp picture.
1,excellent device for movies and apps.
1,amazon fire tv works pretty well.
1,excellent fire tv.
1,great media player.
1,very good product like it.
1,excellent amazon product.
1,great for streaming.
1,great way to get netflix.
1,works great.does everything it says.
1,great assessory to my tv.
1,good product not the best.
1,high quality video and fast.
1,fire tv is fun and easy.
1,great device for streaming.
1,firestick with k.
1,wanted more memory space.
1,better than cable.
1,great device for reduced and free tv streaming.
1,make your non smart tv smart.
1,easy to use.
1,better sound than the tv.
1,hella good product.
1,no more cable tv bill.
1,good but not as good as had hoped.
1,great product for the money.
1,great product.especially if you want to cut the.
1,amazon fire tv is the best that you can get.
1,easy to use and set up.
1,love the fire tv it had the app for direct now tv.
1,fire tv box.
1,easy to use.
1,very good streaming device.
0,good and bad.
1,great streaming device.
0,setup is joke.
1,great media streaming box.
1,the best box for the money can buy.
1,great amazon  fire tv apps for beginner.
1,great streaming device.
1,amazon fire stick is better.
1,amazon fire tv.
1,you are going to love alexa.
1,faster than firestick.
1,a most have for every home.
1,overall good but voice control does not work yet.
1,it is great item.
1,son recommended it.
1,love all the shows can watch.
1,love this unit.
1,amazon fire tv.
1,kodi here we come.
1,great for whole family.
1,great product for the money.
1,was little tricky at first.
1,amazon fire tvbang for your buck.
1,great streaming device.
1,better than roku.
1,great programs and easy to use.
1,i love it.
1,so much to pick.
1,great for the most part.
1,fire tv product.
1,amazon tv box.
1,amazon fire tv box great.
1,excellent streaming box.
1,amazon fire tv.
1,better than firestick but.
1,great for watching movies.
1,it is great.
1,great for streaming.
1,like it lot.
0,different than the stick.
1,wonderful addition to tv.
1,works well with new tv sound bar and alexa.
1,great for getting your favorite movies and shows.
1,great tv option besides cable.
1,easy to use.
1,better than the fire stick.
1,overall really good product.
0,great product would definitely recommend.
1,faster then the fire stick.
1,works just as advertised.
1,great upgrade from fire stick.
1,great if you still have cable.
1,best device for streaming.
1,great streaming device.
1,great for extra apps.
1,powerful little media box.
1,it works great.
1,all it was said to be and more.
1,amazing fire tv.
1,best choice if you are an amazon prime member.
1,better than the stick.
1,i love it.
1,great product for prime members.
1,love streaming movies.
1,great box for it money is worth.
1,great fire tv.
1,great but can it be better.
1,great streaming device.
1,far better than the stick.
1,best amazon device.
1,it works great.
1,fire tv is awesome.
1,best option for streaming.
1,much faster than the fire stick.
1,great way to connect.
1,great alternative to cable or satellite.
0,video quality lacking.
0,great product but the remotes are junk.
1,great for new users.
1,amazon fire excellent buy.
1,hd streaming is awesome.
1,great  easy to use.
1,bought for my daughter. she really likes it.
1,most for tv fans.
1,great streaming device.
1,hesitant at first.
1,i like it.
1,excellent for streaming.
1,works just like it should.
1,works better than expected.
1,amazon fire tv.
1,best midtier streaming device.
1,i love it.
1,amazing amazon fire box.
1,love this over the fire stick.
1,good streaming device.
1,i love it.
1,great for the kids.
1,much better than fire stick.
1,works great if you do not have cable.
1,better than having cable.
1,very fast and crisp.
1,the standard in media boxes.
1,far superior product vs. the stick.
1,easy to set up.
0,i love it.
1,helped to cut the cable.
0,did not do what want.
1,great tv enhancer.
1,enjoying it but.
1,works as expected.
1,pretty good product.
1,great little box.
1,gret alternative to shield.
1,streaming in k.
1,no more cable.
1,great and easy to use.
1,must have for anyone looking to stream.
1,solid streamer for reasonable price.
1,great but not excellent.
1,fire tv has all the apps.
1,easy to set up.
1,learning how to use it so far great.
1,love this product.
1,remote to the extreme.
1,i love best buy.
1,lots of tv options.
1,best way to watch tv.
1,works like it should.
1,good start at replacing satellite service.
1,better than fire stick.
1,fire sticks are awesome.
1,ok for cord cutters.
1,great for streaming.
1,easy to set up.
0,not what expected.
1,good and flexible.
1,better than the stick.
1,best smart tv solution.
1,great streaming box.
1,my new fire tv did not disappoint .
1,bye bye direct tv.
1,great device for fast streaming.
1,great for streaming.
1,will buy again.
1,best product in market.
1,faster and support  bits app.
1,great alternative to cable.
0,not that different.
1,great for cutting the cord.
0,actually like apple tv better.
1,great love it.
1,good product easy to use.
1,great streaming device.
1,what need when want to see an old program.
1,easy to use.
1,happy with all  have purchased.
1,works great would get another one.
1,its ok to have.
1,not missing my cable bill.
1,faster than firestick.
1,excellent k streaming device.
1,perfect in everyway.
1,cut the chord.
1,good streaming server.
1,comparable to apple tv in most respects.
1,great fire tv stick.
1,multiple options in one box.
1,quality product with everything you need.
1,nice alternative to cable.
1,i enjoy the easy nav.
1,fire tv love it.
1,great for tv episode selection.
1,much better than firestick.
1,great buy for cable cutters.
1,very easy setup.
1,great tv box.
1,the best affordable voice enabled streamer.
1,great streaming device.
1,works as advertised.
1,should have bought one sooner.
1,better than cable.
1,easy to install.
1,best media box.
1,works well no lag.
1,good streaming content box.
1,great streaming device.
1,better than appletv.
1,good fire stick.
1,awesome tv device.
1,works just as well.
1,cut the cord.
1,fire tv with alexa is great.
1,nice tv box.
1,better interface than roku.
1,awesome for uhd tv.
1,highly recommended for cable cutters.
1,best tv ever.
1,amazon fire tv.
1,love amazon fire tv.
1,so far so great.
1,make your dumb tv smart.
1,excelllent item saves money.
1,best k stream.
1,best streaming device.
1,great fire stick for your viewing pleasure.
1,works great .
1,great amazon  fire tv.
1,best bang for your buck.
1,fire tv is awesome.
1,more reliable than our apple tv.
1,best alternative to cable.
1,great streaming device. fast.
1,best media player.
1,does what want.
1,best android box.
1,awesome for live streaming.
1,android tv box easy for beginners plugin play.
1,great for any room.
1,love not having big cable or satellite bill.
1,perfect for watching tv.
1,easy to use.
1,fire tv will change your viewing habits enormously.
1,love my fire tv.
1,well worth the upgrade.
1,not much diff from firestick.
1,no optical audio out.
1,this is great item.
1,great k quality.
1,love it so far.
1,works great. fast.
1,sleek and easy.
1,goodbye movie theatres.
1,best for k tv.
1,the little box is very versatile.
1,love fire tv.
1,love the ease of the firetv.
1,great device to stream live tv and apps.
1,fire tv stick.
1,only necessary if your have k.
1,easy to use and lots of great shows.
1,good tv box.
1,great streaming device.
1,great gift for friend.
1,great streaming device.
1,perfect tv solution.
1,great way to cut cable.
1,enjoy movies without freezing or skipping.
1,great amazon fire tv  model.
1,exactly what was looking for.
1,i love it.
1,great fire stick. love it.
1,best streaming device.
1,great for entertainment.
1,easy to set up and use.
1,best streaming product.
1,great streaming box.
1,my fire tv.
1,good quality product.
1,very nice streaming device.
1,great cord cutter.
1,great media player.
1,it works great.
1,best bang for buck.
1,replaces your cable.
1,love it faster than the stick.
1,great streaming device.
1,fast and reliable.
1,great for streaming.
1,like the fire so far.
1,excellent video quality.
1,fire tv is good.
1,apple tv competitor.
1,great for cutting the cord.
1,easy set up.
1,perfect for streaming.
1,amazon fire tv is super fast.
0,ok for people who do not know what there doing.
1,firebox is good as roku if not better.
1,best amazon device ever.
1,fire tv rocks.
1,great way to cut the cable.
1,great box for tv.
1,love my fire tv.
1,streaming made easy.
1,hours of viewing pleasure.
1,great for stream.
1,who does not have one of these by now.
1,great add on to smart tv .
1,amazon firetv top rated.
1,getting new feature everyday.
1,cool fire tv box.
1,amazon fire tv .
1,great streaming device.
1,wonderful addition to tv watching.
1,will be purchasing more.
1,fire is on fire.
1,happy decided on buying the box.
1,best total package streaming box.
1,excellent for k streaming.
1,love the fire box.
1,light low profile functions great.
1,great replacement for cable tv.
1,great tv app.
1,best bang for your buck.
1,easy to use.
1,great product easy setup.
1,great for movies.
1,great value for the money.
1,this thing is the chiz.
1,much faster than firestick.
1,amazon fire tv.
1,better then tv.
1,amazon fire tv  great for noncable shows.
0,confusing for the novice.
1,excellent for acquired content.
1,best streaming product on the market.
1,watching movies with netflixs and amazon prime.
1,still getting use to it.
1,best system for streaming.
1,it is the best streaming device.
1,great addition to tv.
1,amazon  fire tv.
1,very good overall performance.
1,movies on demand.
1,smart tv now.
1,great for those not wanting to pay cable prices.
1,great device .
1,break away from cable tv.
1,performs better than the fire stick.
1,much better than fire stick.
1,best device ever for movie streaming.
1,great item to have.
1,works good for view tv shows.
1,one of the best media streamers.
1,this is my second unit one upstairs and one down.
1,decent alternative to cable.
1,better then the stick.
1,easy to set uo.
1,this is economical and easy to set up and use.
1,better than apple tv.
1,easy to use.
1,great fire stick easy to use.
1,just buy it.
1,best streaming box on the market hands down.
1,best thing since sliced bread.
1,faster than the stick.
1,great streaming device.
1,a must for using kodi overseas.
1,pretty robus device.
1,the amazon tv box.
1,time to cut the cable.
0,only choice online.
1,this box is on fire.
1,works better than firestick.
1,very good streamer.
1,great buy for the money.
1,great for cable cutters.
1,awesome streaming box.
1,streaming at its best.
1,works perfectly for my use.
1,awesome own .
1,fun little toy.
1,amazon fire tv box.
1,better than all the rest.
1,best thing ever.
1,great streaming device.
1,great entertainment device.
1,love my amazon tv.
1,another satisfied customer.
1,better than expected.
1,love the fire tv.
1,great streaming device.
1,nifty little box.
1,worth the buy.
1,great product .
1,good for online tv or movie streaming.
1,great for all shows.
1,great item to avoid satellitecable.
1,puts firesticks to shame.
1,off the chain.
1,good streaming device.
1,opens up more possibilities for viewing.
1,exactly what was looking for.
1,great replacement for satellite.
1,great price great quality.
1,cut the cable.
1,much faster than firestick.
1,great streaming device.
1,much faster than the firestick.
1,i love my fire tv it is great device.
1,fire tv on fire.
1,great if you like movies.
1,best electronic tv product around.
1,great for all your movie entertainment.
1,great box for serious streaming.
1,one stop shop.
1,great replacement for cable tv.
1,perfect for k tv.
1,really like the product.
1,i purchased the fire tv because have the suhd.
1,it is really impressive streaming device.
1,great for those without smart tv.
1,best amazon streaming device period.
1,i like this better than the firestick.
1,good quality easy to set up.
1,great addon for the tv.
1,you will not be disappointed.
0,it does not display in k.
1,excellent streaming box  easy to setup  use.
1,upgraded from stick  love this.
1,cut your cable and eliminate high costs.
1,great experience for online tv watching.
1,great streaming service.
1,very good product.
1,love my fire.
1,great fire tv.
1,it was amazing.
1,great set of features and easy to use.
1,great for cutting catv.
1,the best streaming service.
1,the wow factor.
1,best stream box.
1,much more than expected.
0,good but annoying.
1,great for organizing media.
1,great for streaming.
1,great for travel.
1,easy to use.
1,love it .
1,great amazon stick.
1,very great product for beginner.
1,great product to enhance tvs.
1,like this tv box recommend.
1,this is great product.
1,great product easy setup.
1,happy with purchase.
1,easy to use.
1,love my fire tv.
1,just love my amazon fire tv.
1,better than the fire stick.
1,great streaming device.
1,great for teleporting.
1,does what need it to do.
1,great for every home.
1,awesome for movies. replacement for tv.
1,great for any tv.
1,amazing for movies.
1,great streaming apparatus.
1,work and performs great.
1,easy set up.
1,very fast runs kodi best streaming device.
1,excellent choice over apple tv.
1,great mount for my  tv.
1,the best streamer out there for the money.
1,great product for entertainment.
1,was impressed with the ease of the set up.
1,excellent for movies.
1,fire tv k.
1,fire me impressed.
1,upgraded from fire stick.
1,best invention since sliced bread.
1,excellent media streaming device.
1,best media player out there.
1,great for not wanting cablesatellite service.
1,operation no more cable.
1,better than roku.
1,great streaming device.
1,what else to say but amazon.
1,best media streamer out there.
1,better performance for streaming.
1,love my firestick.
1,great streaming device.
1,side loading is slow thru wifi.
1,very fast and sleek.
0,way too much to go thru for so little.
1,best money spent.
1,great alternative to cable.
1,great product for hd and k viewing.
1,great addition to home.
1,easy to use.
1,it is good.
1,it is good product.
1,good tv streamer.
1,great amazon stick.
1,gotta get it.
1,great amazon fire.
1,great streaming device.
1,great for movies.
1,great product for beginner.
1,fire tv and no more cable.
1,works better than stick.
1,beats apple tv on all fronts.
1,best k streamer hands down.
1,it is better than having to overpay for cable.
1,exactly what was looking for.
1,fast expansive platform.
1,best bet for streaming media.
1,some great features.
1,amazon fire tv.
1,versatile streaming player.
1,very nice product.
1,great android tv.
1,better than fire stick.
1,great streaming device.
1,better than fire stick.
1,fire tv good.
1,love the fire tv.
0,not for experienced user.
1,amazon fire tv.
1,good start for cable cutters.
1,turned older tv into smart tv.
1,great box must get.
1,essential cord cutter tool.
1,great for cord cutting.
1,excellent performance and content.
1,amazon fire rocks.
1,love my fire tv.
1,great streaming device.
1,good for k tvs.
0,remote stopped working.
1,better then fire stick.
1,enjoy the fire tv.
1,perfect for my son.
1,could not be happier.
1,absolutely love it.
1,the best firetv to date.
1,great features and super easy setup.
1,excellent streaming device.
1,faster than firestick.
1,elevates tv to new level.
1,great experence in tv.
1,perfect pair for my k tv.
1,good alternative to cable.
1,excellent product even fir beginners.
1,great product for anyone.
1,excellent item if you dont have smart tv.
1,a real value.
1,i like this device.
1,this is awesome.
0,not so good.
1,i love the fire stick.
1,great streaming media device.
1,amazon  fire tv  model walexa voice remote.
1,worth the upgrade.
0,stopped working after  wks.
1,love fire tv.
1,awesome product for viewing digital content.
1,for the everyday user.
1,simple. easy to use. price was great too.
1,great device for streaming.
1,fast and loaded.
1,amazon fire tv.
1,amazon fire tv.
1,best streaming device.
1,great for streaming.
1,easy to use with multiple apps.
1,great for streaming.
1,great device for the money.
1,great option for non smart tvs.
1,great way to watch movies.
1,love my fire tv.
1,fell in love.
1,better than all.
1,so much better than the stick.
1,very good for streaming.
1,really easy to use.
1,excellent product would recommend it.
1,great power  performance.
1,way better than the fire stick.
1,perfect for the price.
1,great streaming device.
0,it is good not great.
1,great streaming device.
1,works great as advertised.
1,great way to watch tv.
1,very good product.
1,amazon tv best product ever.
0,not ready for mainstream.
1,awesome item love this thing.
1,good streaming box.
1,best one have owned so far.
1,cutting the cord.
1,goodbye to cable.
1,love the fire tv.
1,excellent smart tv.
1,great for streaming video.
1,one of the best investments have made yet.
1,works like charm.
1,good by cable.
1,voice controlled fire tv.
1,better than other device.
1,great package for streaming media and services.
1,great product for amazon prime members.
1,stream baby stream.
1,i would buy another.
1,best box on the market.
1,super dope love it.
1,perfect fix for tv without cable.
1,all need.
1,meets expectations and adds to my amazon prime exp.
1,great way to get rid of cable.
1,easy to use.
1,love this better than the stick.
1,a lot faster than the firestick.
1,very easy to set up and love alexa voice.
0,i had to return my unit stop working after  day.
1,i love this box.
0,good when it works.
1,amazon firetv is must have for home theatres.
1,love my amazon fire box.
1,great for being wired.
1,no better content device out there.
1,worth the extra money.
1,great picture amazingly fast.
1,nice upgrade from fire stick.
1,great for streaming.
1,best device for streaming.
1,everything at your finger tips.
1,amazon fire tv.
1,great streaming device to address all viewing need.
1,fire tv works in many ways.
1,awesome streaming device.
1,amazon fire tv.
1,had to upgrade the firestick.
1,very happy with quality.
1,love our fire.
1,cant beat the fire lineup.
1,wish it came with instructions.
1,nice cable alternative.
1,best better than ps.
1,amazon fire tv faster than amazon firestick.
1,great streaming device.
1,amazon fire tv k.
1,faster than the stick by far.
1,great media player.
1,i like it.
1,fire tv box highly recommend.
1,worth the wait.
1,no more cable bill.
1,enjoy watching via my firestick.
1,a great tv box.
1,great streaming device.
1,great device for cordcutters.
1,perfect for cable cutters.
1,best streaming box.
1,great tv box.
1,best entertainment ever.
1,works great for directtvnow.
1,best fire tv yet.
1,more bang for your buck.
1,great tv addition.
1,i love this.
1,outstanding value and works great.
1,good product good price good customer service.
1,great product for the price.
1,what need.
1,amazon tv number one.
1,smarter than my smart tv.
1,great for all user levels.
1,great streaming device.
1,i love this product.
1,good price and easy to install.
1,depends what you are looking for.
1,amazon fire tv.
1,works for me.
1,better than roku.
1,love the fire stick.
1,great streaming box with k support.
1,big upgrade from stick.
1,best unit on the market.
1,cut the cord.
1,love my fire stick.
1,great for watching all my favorite shows.
1,i am pretty happy.
1,nice alternative to cable.
1,great streaming box.
1,one of the best.
1,fast and easy.
1,upgraded from firestick.
1,great cable cord cutter.
1,great hub for all your streaming services.
0,not great not terrible.
1,great device for all your needs.
1,works as advertised.
1,easy to use and options nearly unlimited.
1,worth the upgrade.
1,fast very fast.
1,great item at great price.
